,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,1788591000.0,575389000.0,-1559224000.0,323832000.0,-2211695000.0,
Repurchase Of Capital Stock,-21291000.0,-64266000.0,-108537000.0,-48368000.0,-50010000.0,
Repayment Of Debt,-3910927000.0,-4130180000.0,-2198391000.0,-908011000.0,-3171821000.0,
Issuance Of Debt,2960700000.0,3551071000.0,4051520000.0,1296763000.0,6363308000.0,
Capital Expenditure,-357474000.0,-432359000.0,-224888000.0,-399028000.0,-301888000.0,
End Cash Position,3215230000.0,2278565000.0,1862851000.0,1903850000.0,1890013000.0,
Beginning Cash Position,2278565000.0,1862851000.0,1903850000.0,1890013000.0,2126797000.0,
Changes In Cash,936665000.0,415714000.0,-40999000.0,13837000.0,-236784000.0,
Financing Cash Flow,-851926000.0,-159675000.0,1518225000.0,-335201000.0,1972069000.0,
Net Other Financing Charges,125394000.0,673451000.0,-185483000.0,-643168000.0,-1057321000.0,
Cash Dividends Paid,-5802000.0,-189751000.0,-40884000.0,-45091000.0,,
Net Common Stock Issuance,-21291000.0,-64266000.0,-108537000.0,-35694000.0,-50010000.0,
Common Stock Payments,-21291000.0,-64266000.0,-108537000.0,-48368000.0,-50010000.0,
Net Issuance Payments Of Debt,-950227000.0,-579109000.0,1853129000.0,388752000.0,3191487000.0,
Net Long Term Debt Issuance,-950227000.0,-579109000.0,1853129000.0,388752000.0,3191487000.0,
Long Term Debt Payments,-3910927000.0,-4130180000.0,-2198391000.0,-908011000.0,-3171821000.0,
Long Term Debt Issuance,2960700000.0,3551071000.0,4051520000.0,1296763000.0,6363308000.0,
Investing Cash Flow,-357474000.0,-432359000.0,-224888000.0,-373822000.0,-299046000.0,
Dividends Received Cfi,,,0.0,2000000.0,0.0,0.0
Net Investment Purchase And Sale,,,,0.0,0.0,
Purchase Of Investment,,,,0.0,0.0,
Net Business Purchase And Sale,,,0.0,23206000.0,2842000.0,-73676000.0
Purchase Of Business,,,0.0,23206000.0,2842000.0,-73676000.0
Net PPE Purchase And Sale,-357474000.0,-432359000.0,-224888000.0,-399028000.0,-301888000.0,
Purchase Of PPE,-357474000.0,-432359000.0,-224888000.0,-399028000.0,-301888000.0,
Operating Cash Flow,2146065000.0,1007748000.0,-1334336000.0,722860000.0,-1909807000.0,
Taxes Refund Paid,-17810000.0,-176816000.0,-94556000.0,-144517000.0,-33962000.0,
Interest Paid Cfo,-1602843000.0,-1818507000.0,-1410264000.0,-1418134000.0,-1498794000.0,
Change In Working Capital,648838000.0,-328961000.0,-2566772000.0,389735000.0,-604677000.0,
Change In Other Current Assets,481444000.0,-361950000.0,-56886000.0,-623419000.0,381923000.0,
Change In Payable,-109684000.0,685836000.0,-1571582000.0,559059000.0,128311000.0,
Change In Inventory,648447000.0,17615000.0,151986000.0,72725000.0,-396947000.0,
Change In Receivables,-371369000.0,-670462000.0,-1090290000.0,381370000.0,-717964000.0,
Other Non Cash Items,3020006000.0,4883117000.0,3013990000.0,3892625000.0,3031978000.0,
Stock Based Compensation,,,,,0.0,
Provisionand Write Offof Assets,21855000.0,-41707000.0,422684000.0,-168959000.0,479141000.0,
Depreciation And Amortization,1323861000.0,1252143000.0,1070424000.0,1096372000.0,1055127000.0,
Depreciation,1323861000.0,1252143000.0,1070424000.0,1096372000.0,1055127000.0,
Gain Loss On Investment Securities,714121000.0,986298000.0,992084000.0,-1005878000.0,416136000.0,
Net Foreign Currency Exchange Gain Loss,438260000.0,,,450958000.0,641873000.0,
Net Income From Continuing Operations,-315251000.0,-116145000.0,-18044000.0,-95537000.0,167543000.0,
